"COD_RETORNO","TIPO","DATA_REFERENCIA","VALOR","VARIACAO","VAR_ACUM","GRUPO","RETORNO_DIA","VARIANCIA_DIA","STA"
"0CMSCTF008",0,2024-09-26 00:00:00.000,104.08008063,0.26431974267136643,0.00027724177129308486,2,0.008360602046966764,0.00027724177129308486,1
"0CMSCTF008",0,2024-09-25 00:00:00.000,103.21353596,0.27814274074905,0.0003069975564737826,2,-0.021688432307504193,0.0003069975564737826,1
"0CMSCTF008",0,2024-09-24 00:00:00.000,105.47652741,0.26730959582724995,0.0002835492857989195,2,0.023299473238209554,0.0002835492857989195,1
"0CMSCTF008",0,2024-09-23 00:00:00.000,103.0473886,0.24915123432027173,0.0002463346728702974,2,-0.004752377944520844,0.0002463346728702974,1
"0CMSCTF008",0,2024-09-20 00:00:00.000,103.53827425,0.2648927446480245,0.0002784451038379504,2,-0.027171977191016456,0.0002784451038379504,1
"0CMSCTF008",0,2024-09-19 00:00:00.000,106.39018443,0.2313808042297772,0.00021244871653181935,2,-0.026881080088857937,0.00021244871653181935,1
"0CMSCTF008",0,2024-09-18 00:00:00.000,109.28885262,0.18731764057579078,0.00013923769234476643,2,-0.01183035446783343,0.00013923769234476643,1
"0CMSCTF008",0,2024-09-17 00:00:00.000,110.58945662,0.18724816308002729,0.0001391344229239861,2,0.010551616923786778,0.0001391344229239861,1
"0CMSCTF008",0,2024-09-16 00:00:00.000,109.42869377,0.1899135930692931,0.0001431237017162264,2,-0.0111916571750028,0.0001431237017162264,1
"0CMSCTF008",0,2024-09-13 00:00:00.000,110.66026098,0.191607551781657,0.00014568830912603322,2,0.007902280788594758,0.00014568830912603322,1
"0CMSCTF008",0,2024-09-12 00:00:00.000,109.78923859,0.19930851125828442,0.00015763445499997496,2,-0.013072914815231861,0.00015763445499997496,1
"0CMSCTF008",0,2024-09-11 00:00:00.000,111.23392652,0.1981012337595992,0.0001557305508614102,2,0.01983252019128845,0.0001557305508614102,1
"0CMSCTF008",0,2024-09-10 00:00:00.000,109.04960928,0.1750755138268028,0.00012163268072110724,2,-0.004682495583125508,0.00012163268072110724,1
"0CMSCTF008",0,2024-09-09 00:00:00.000,109.56143096,0.18508728428296073,0.00013594167779064093,2,-0.014352097266966547,0.00013594167779064093,1
"0CMSCTF008",0,2024-09-06 00:00:00.000,111.14520533,0.1781131460848087,0.00012589005082630318,2,-0.020926647281801533,0.00012589005082630318,1
"0CMSCTF008",0,2024-09-05 00:00:00.000,113.4956091,0.14296737011908248,0.00008110979729669332,2,-0.003932268270618058,0.00008110979729669332,1
"0CMSCTF008",0,2024-09-04 00:00:00.000,113.94278291,0.1510422888281092,0.00009053084529537286,2,0.008027723527369955,0.00009053084529537286,1
"0CMSCTF008",0,2024-09-03 00:00:00.000,113.03174343,0.15413365165054832,0.00009427453401243085,2,-0.008222036569359695,0.00009427453401243085,1
"0CMSCTF008",0,2024-09-02 00:00:00.000,113.96492563,0.1572316443617582,0.00009810234122500958,2,0.0029992042393334286,0.00009810234122500958,1
"0CMSCTF008",0,2024-08-30 00:00:00.000,113.6236336,0.1671655437105516,0.00011089015477795371,2,-0.0007592380232744654,0.00011089015477795371,1
"0CMSCTF008",0,2024-08-29 00:00:00.000,113.70993374,0.17870024486742916,0.0001267213393479331,2,-0.01590690493272502,0.0001267213393479331,1
"0CMSCTF008",0,2024-08-28 00:00:00.000,115.53316942,0.16542636013933745,0.00010859476440059436,2,0.00006987865138375265,0.00010859476440059436,1
"0CMSCTF008",0,2024-08-27 00:00:00.000,115.5250964,0.17689826841454415,0.00012417856098438136,2,0.0042448395025554515,0.00012417856098438136,1
"0CMSCTF008",0,2024-08-26 00:00:00.000,115.03575024,0.1874359479722383,0.00013941362933433187,2,-0.006394133417356019,0.00013941362933433187,1
"0CMSCTF008",0,2024-08-23 00:00:00.000,115.77366081,0.19671169667405403,0.00015355353812851203,2,0.0142198151434659,0.00015355353812851203,1
"0CMSCTF008",0,2024-08-22 00:00:00.000,114.13903037,0.19218765551071348,0.00014657180528057415,2,-0.010981193869945574,0.00014657180528057415,1
"0CMSCTF008",0,2024-08-21 00:00:00.000,115.39932027,0.19461716396041243,0.00015030095439680182,2,-0.0012753156196674417,0.00015030095439680182,1
"0CMSCTF008",0,2024-08-20 00:00:00.000,115.54658471,0.20797260626620667,0.00017163732125856598,2,0.00004178263572811475,0.00017163732125856598,1
"0CMSCTF008",0,2024-08-19 00:00:00.000,115.54175697,0.22239547687824637,0.00019626884180913736,2,0.026981387637339566,0.00019626884180913736,1
"0CMSCTF008",0,2024-08-16 00:00:00.000,112.46596125,0.1738678791237555,0.00011996047377378118,2,-0.012515766093189478,0.00011996047377378118,1
"0CMSCTF008",0,2024-08-15 00:00:00.000,113.88240436,0.17000993334631329,0.00011469594220800747,2,-0.0039262041358640865,0.00011469594220800747,1
"0CMSCTF008",0,2024-08-14 00:00:00.000,114.33040883,0.18026046890598696,0.00012894379623097735,2,0.004721105862287761,0.00012894379623097735,1
"0CMSCTF008",0,2024-08-13 00:00:00.000,113.79191501,0.19065932300395996,0.00014424991050923945,2,0.004221504870587473,0.00014424991050923945,1
"0CMSCTF008",0,2024-08-12 00:00:00.000,113.31255441,0.20229491583063566,0.00016239378163065068,2,0.00003449200685185074,0.00016239378163065068,1
"0CMSCTF008",0,2024-08-09 00:00:00.000,113.3086461,0.2163240780440015,0.00018569883627613987,2,0.013609274078552724,0.00018569883627613987,1
"0CMSCTF008",0,2024-08-08 00:00:00.000,111.77704332,0.2163647399243011,0.00018576865350202563,2,0.01747516057611115,0.00018576865350202563,1
"0CMSCTF008",0,2024-08-07 00:00:00.000,109.84068986,0.20612605755247893,0.00016860298254812642,2,0.027001987306604757,0.00016860298254812642,1
"0CMSCTF008",0,2024-08-06 00:00:00.000,106.91445778,0.14905535806515327,0.00008816468161877403,2,-0.006454474763307322,0.00008816468161877403,1
"0CMSCTF008",0,2024-08-05 00:00:00.000,107.60676629,0.1545940399328283,0.00009483856024901949,2,-0.003967012484496299,0.00009483856024901949,1
"0CMSCTF008",0,2024-08-02 00:00:00.000,108.03449151,0.16358481546486944,0.00010619044385188648,2,-0.000139181694140836,0.00010619044385188648,1
"0CMSCTF008",0,2024-08-01 00:00:00.000,108.04952898,0.1749275083253789,0.00012142711574970439,2,-0.002155533717697793,0.00012142711574970439,1
"0CMSCTF008",0,2024-07-31 00:00:00.000,108.28268458,0.18660914067624165,0.00013818639438065617,2,0.01085267628337347,0.00013818639438065617,1
"0CMSCTF008",0,2024-07-30 00:00:00.000,107.11388145,0.18857608741538442,0.00014111484422577264,2,0.0047403392720424065,0.00014111484422577264,1
"0CMSCTF008",0,2024-07-29 00:00:00.000,106.60732688,0.19962881136505586,0.00015814151717073434,2,-0.006351191955000292,0.00015814151717073434,1
"0CMSCTF008",0,2024-07-26 00:00:00.000,107.28656518,0.21002856988844604,0.00017504761971978518,2,0.0030470031403339744,0.00017504761971978518,1
"0CMSCTF008",0,2024-07-25 00:00:00.000,106.96016021,0.22384543279225919,0.000198836419769658,2,-0.009902974151189587,0.000198836419769658,1
"0CMSCTF008",0,2024-07-24 00:00:00.000,108.024646,0.23184262234779096,0.0002132976251472239,2,-0.020056748062738137,0.0002132976251472239,1
"0CMSCTF008",0,2024-07-23 00:00:00.000,110.21314281,0.2166027819471313,0.00018617763947316077,2,-0.017782025762353177,0.00018617763947316077,1
"0CMSCTF008",0,2024-07-22 00:00:00.000,112.19048422,0.20546175811594855,0.00016751799225435136,2,0.009935181632287527,0.00016751799225435136,1
"0CMSCTF008",0,2024-07-19 00:00:00.000,111.08137013,0.211430911655685,0.00017739297779188125,2,-0.004656279841136487,0.00017739297779188125,1
"0CMSCTF008",0,2024-07-18 00:00:00.000,111.59980212,0.22435307909048374,0.00019973930197373355,2,-0.02744695818442917,0.00019973930197373355,1
"0CMSCTF008",0,2024-07-17 00:00:00.000,114.70530051,0.174108248712786,0.00012029238995965611,2,-0.0019349319023630829,0.00012029238995965611,1
"0CMSCTF008",0,2024-07-16 00:00:00.000,114.92746232,0.18581877516421097,0.0001370183222362206,2,0.0001651330021899054,0.0001370183222362206,1
"0CMSCTF008",0,2024-07-15 00:00:00.000,114.90848557,0.1987029260649994,0.0001566779874079072,2,0.014868713278406873,0.0001566779874079072,1
"0CMSCTF008",0,2024-07-12 00:00:00.000,113.21258343,0.19275327484436186,0.00014743581334613533,2,-0.0034614639417995478,0.00014743581334613533,1
"0CMSCTF008",0,2024-07-11 00:00:00.000,113.60514373,0.20506700487016355,0.0001668749066921416,2,0.010350681435382014,0.0001668749066921416,1
"0CMSCTF008",0,2024-07-10 00:00:00.000,112.43531777,0.2102686190173897,0.0001754479846963499,2,-0.007344846852907037,0.0001754479846963499,1
"0CMSCTF008",0,2024-07-09 00:00:00.000,113.26417816,0.22046982274729487,0.00019288469342152231,2,-0.0034959650499963436,0.00019288469342152231,1
"0CMSCTF008",0,2024-07-08 00:00:00.000,113.66083872,0.234820265056535,0.00021881173365564027,2,-0.00004499821559824868,0.00021881173365564027,1
