"COD_RETORNO","TIPO","DATA_REFERENCIA","VALOR","VARIACAO","VAR_ACUM","GRUPO","RETORNO_DIA","VARIANCIA_DIA","STA"
BLU9CTF005,0,2020-08-04 00:00:00.000,2.58022603,0.0010944853400925575,0.000000004753564125704449,2,0.00006874052657304458,0.000000004753564125704449,1
BLU9CTF005,0,2020-08-03 00:00:00.000,2.58004867,0.0010949528616110338,0.0000000047576260680563165,2,0.00006943133312661038,0.0000000047576260680563165,1
BLU9CTF005,0,2020-07-31 00:00:00.000,2.57986954,0.00109391058096068,0.00000000474857285372116,2,0.00006788945814165551,0.00000000474857285372116,1
BLU9CTF005,0,2020-07-30 00:00:00.000,2.5796944,0.001096215645427914,0.0000000047686061161941985,2,0.00006865777592057894,0.0000000047686061161941985,1
BLU9CTF005,0,2020-07-29 00:00:00.000,2.57951729,0.0010971178260755987,0.000000004776458429733521,2,0.0000696045919803293,0.000000004776458429733521,1
BLU9CTF005,0,2020-07-28 00:00:00.000,2.57933775,0.001095990876923507,0.000000004766650802776023,2,0.00006718229155485398,0.000000004766650802776023,1
BLU9CTF005,0,2020-07-27 00:00:00.000,2.57916447,0.001100160239327944,0.000000004802986318246503,2,0.00006838107145268721,0.000000004802986318246503,1
BLU9CTF005,0,2020-07-24 00:00:00.000,2.57898811,0.0011022458986638234,0.00000000482121436952865,2,0.00006849432488760312,0.00000000482121436952865,1
BLU9CTF005,0,2020-07-23 00:00:00.000,2.57881147,0.0011043722610266345,0.000000004839833694147146,2,0.00006838267605865116,0.000000004839833694147146,1
BLU9CTF005,0,2020-07-22 00:00:00.000,2.57863513,0.001107048416496574,0.000000004863318239950683,2,0.00006836020456878307,0.000000004863318239950683,1
BLU9CTF005,0,2020-07-21 00:00:00.000,2.57845886,0.00111015077360066,0.000000004890614048119618,2,0.00006876436881797592,0.000000004890614048119618,1
BLU9CTF005,0,2020-07-20 00:00:00.000,2.57828156,0.001112787558811238,0.000000004913873615258232,2,0.00006844327693184856,0.000000004913873615258232,1
BLU9CTF005,0,2020-07-17 00:00:00.000,2.5781051,0.0011165088519132819,0.000000004946793715875852,2,0.00006871949760433865,0.000000004946793715875852,1
BLU9CTF005,0,2020-07-16 00:00:00.000,2.57792794,0.0011201376024810347,0.000000004979000986079208,2,0.00006827033633708684,0.000000004979000986079208,1
BLU9CTF005,0,2020-07-15 00:00:00.000,2.57775195,0.0011252619591370294,0.000000005024660621749626,2,0.00006844182091383466,0.000000005024660621749626,1
BLU9CTF005,0,2020-07-14 00:00:00.000,2.57757553,0.0011307184109882076,0.000000005073508432332131,2,0.00006876853563275968,0.000000005073508432332131,1
BLU9CTF005,0,2020-07-13 00:00:00.000,2.57739828,0.0011362126231754166,0.000000005122933035964925,2,0.0000684318120707362,0.000000005122933035964925,1
BLU9CTF005,0,2020-07-10 00:00:00.000,2.57722191,0.001143193905680485,0.000000005186080579305562,2,0.00006854126644989158,0.000000005186080579305562,1
BLU9CTF005,0,2020-07-09 00:00:00.000,2.57704527,0.0011508896580720354,0.00000000525613890895701,2,0.0000689689587786537,0.00000000525613890895701,1
BLU9CTF005,0,2020-07-08 00:00:00.000,2.57686754,0.001158709808970231,0.000000005327811196046941,2,0.00006776674162327748,0.000000005327811196046941,1
BLU9CTF005,0,2020-07-07 00:00:00.000,2.57669292,0.0011701311067225655,0.000000005433360344919746,2,0.00006778685909277754,0.000000005433360344919746,1
BLU9CTF005,0,2020-07-06 00:00:00.000,2.57651826,0.0011830146749822776,0.000000005553665560410411,2,0.00006711607893707241,0.000000005553665560410411,1
BLU9CTF005,0,2020-07-03 00:00:00.000,2.57634534,0.00119894286007313,0.000000005704222149683877,2,0.00006712446553533056,0.000000005704222149683877,1
BLU9CTF005,0,2020-07-02 00:00:00.000,2.57617241,0.001216884692956589,0.0000000058762236347303635,2,0.0000686507121270595,0.0000000058762236347303635,1
BLU9CTF005,0,2020-07-01 00:00:00.000,2.57599556,0.0012340497691903218,0.00000000604316997158209,2,0.00006857389789754723,0.00000000604316997158209,1
BLU9CTF005,0,2020-06-30 00:00:00.000,2.57581892,0.001253542210203342,0.0000000062355875903233314,2,0.00006745266848165788,0.0000000062355875903233314,1
BLU9CTF005,0,2020-06-29 00:00:00.000,2.57564518,0.0012776273937845745,0.000000006477506973606207,2,0.00006817941678623644,0.000000006477506973606207,1
BLU9CTF005,0,2020-06-26 00:00:00.000,2.57546958,0.0013032573078264305,0.0000000067399984539801415,2,0.00006661919687326424,0.0000000067399984539801415,1
BLU9CTF005,0,2020-06-25 00:00:00.000,2.57529801,0.0013348132337829865,0.000000007070342734453149,2,0.00006791677650911893,0.000000007070342734453149,1
BLU9CTF005,0,2020-06-24 00:00:00.000,2.57512311,0.0013677012141939354,0.000000007423042108363354,2,0.00006512522067687629,0.000000007423042108363354,1
BLU9CTF005,0,2020-06-23 00:00:00.000,2.57495541,0.0014091392600127223,0.000000007879656563925408,2,0.00006813942366427047,0.000000007879656563925408,1
BLU9CTF005,0,2020-06-22 00:00:00.000,2.57477996,0.0014500781845174211,0.000000008344153734973573,2,0.00006676133127374519,0.000000008344153734973573,1
BLU9CTF005,0,2020-06-19 00:00:00.000,2.57460807,0.001497765545986318,0.00000000890199059818926,2,0.00006821465062701169,0.00000000890199059818926,1
BLU9CTF005,0,2020-06-18 00:00:00.000,2.57443245,0.0015482106856270108,0.000000009511731456704996,2,0.00009705911133575666,0.000000009511731456704996,1
BLU9CTF005,0,2020-06-17 00:00:00.000,2.57418259,0.0015492761947465015,0.000000009524828284159522,2,0.00009684319663213604,0.000000009524828284159522,1
